"target","contrast","adj.pval","maxdeltaPS","log2FC","up.down"
"AT2G38185","SETI_WT.PE-SETI_WT.mock",0.00398371589162501,0.587610849949995,0.37451315658453,"up-regulated"
"AT2G38960","SETI_WT.PE-SETI_WT.mock",0.00771687683476663,-0.104377401378754,1.94662525177715,"up-regulated"
"AT2G39380","SETI_WT.P-SETI_WT.E",0.00095584898181438,1,12.6663328001155,"up-regulated"
"AT2G39380","SETI_WT.P-SETI_WT.mock",7.97540477478123e-05,1,11.396568082892,"up-regulated"
"AT2G39380","SETI_WT.PE-SETI_WT.E",0.00173744511716587,1,12.2223929301123,"up-regulated"
"AT2G39380","SETI_WT.PE-SETI_WT.mock",0.000204142245186736,1,10.9526282128887,"up-regulated"
"AT2G40120","SETI_WT.P-SETI_WT.mock",0.00976922456207562,-0.423809534611082,0.55766557080007,"up-regulated"
"AT2G41440","SETI_WT.PE-SETI_WT.mock",0.00347899924364571,-0.646475161274424,2.75624583232408,"up-regulated"
"AT2G41880","SETI_WT.PE-SETI_WT.mock",0.00605847359927923,-0.237095817731618,2.2859272394829,"up-regulated"
"AT2G43320","SETI_WT.E-SETI_WT.mock",2.2328791845237e-05,-0.397048801844448,2.69975468818147,"up-regulated"
"AT2G43320","SETI_WT.P-SETI_WT.E",7.14943752011044e-08,0.381400487137101,-0.146115984898521,"down-regulated"
"AT2G43320","SETI_WT.PE-SETI_WT.E",0.00239764545260963,0.327815163884834,-0.150945501090287,"down-regulated"
"AT2G43490","SETI_WT.PE-SETI_WT.E",0.00196842241730713,0.21056966182782,0.380928594745219,"up-regulated"
"AT2G45340","SETI_WT.P-SETI_WT.mock",0.00735424157525752,0.421690786363776,-4.88407343878472,"down-regulated"
"AT2G45770","SETI_WT.P-SETI_WT.E",0.0077446719070411,0.129025746284169,-2.20189458282284,"down-regulated"
"AT2G46080","SETI_WT.E-SETI_WT.mock",0.000193208648246718,0.223253387378641,0.863295231590651,"up-regulated"
"AT2G46080","SETI_WT.P-SETI_WT.mock",0.00629348449014255,0.11983478186751,0.342108948852208,"up-regulated"
"AT2G46080","SETI_WT.PE-SETI_WT.mock",0.00519185005996171,-0.132837966665853,0.287535762673453,"up-regulated"
"AT2G47760","SETI_WT.P-SETI_WT.E",8.41198605270774e-05,-0.583196417749824,-1.10588726046301,"down-regulated"
"AT2G47760","SETI_WT.P-SETI_WT.mock",6.712061458098e-06,-0.635404743917758,-0.96035253807602,"down-regulated"
"AT3G01540","SETI_WT.PE-SETI_WT.mock",0.00300639470542389,0.122033105927697,1.62007851414964,"up-regulated"
"AT3G01930","SETI_WT.P-SETI_WT.E",0.0077446719070411,-0.474817792878797,-0.664339231149964,"down-regulated"
"AT3G01930","SETI_WT.P-SETI_WT.mock",0.00995073608476608,-0.487681191500012,-1.20730822870153,"down-regulated"
"AT3G01980","SETI_WT.P-SETI_WT.E",1.00635908868238e-21,0.448225268158973,0.516647269725447,"up-regulated"
"AT3G01980","SETI_WT.P-SETI_WT.mock",2.79918898897872e-20,-0.532225103219031,0.0895988962102416,"up-regulated"
"AT3G01980","SETI_WT.PE-SETI_WT.E",1.33786961746612e-10,0.404072860621955,0.943553697835086,"up-regulated"
"AT3G01980","SETI_WT.PE-SETI_WT.mock",1.62607034632122e-08,-0.43129245205042,0.516505324319881,"up-regulated"
"AT3G02070","SETI_WT.P-SETI_WT.E",0.00983289124286794,-0.306546163277567,0.709371552122446,"up-regulated"
"AT3G07300","SETI_WT.P-SETI_WT.E",1.23457887533365e-06,0.282091521494499,0.0837379289204101,"up-regulated"
"AT3G07300","SETI_WT.P-SETI_WT.mock",1.42794494097476e-06,0.282091521494499,0.20791610050502,"up-regulated"
"AT3G07700","SETI_WT.E-SETI_WT.mock",0.000326128822412482,-0.285232806366206,1.58792035752766,"up-regulated"
"AT3G07980","SETI_WT.PE-SETI_WT.E",0.00596369541282065,-0.300572149742089,-0.304412555941319,"down-regulated"
"AT3G08800","SETI_WT.E-SETI_WT.mock",0.00661293073020408,-0.568634231097561,-0.224395622728539,"down-regulated"
"AT3G09410","SETI_WT.P-SETI_WT.mock",0.00672734792700445,0.490202426599716,-1.87433266294846,"down-regulated"
"AT3G09670","SETI_WT.PE-SETI_WT.mock",0.00477774205989207,-0.553094197379388,-0.161596609904089,"down-regulated"
"AT3G10060","SETI_WT.P-SETI_WT.mock",0.00694375211680987,-0.107397349713966,-1.06974350965012,"down-regulated"
"AT3G11280","SETI_WT.P-SETI_WT.mock",1.30999321713092e-05,0.350217404958076,-0.705688906830996,"down-regulated"
"AT3G11280","SETI_WT.PE-SETI_WT.mock",7.86138474801962e-05,-0.345472073669351,-1.01029693854244,"down-regulated"
"AT3G12520","SETI_WT.P-SETI_WT.mock",0.00853505998266187,-0.508415369445387,-1.9618285805394,"down-regulated"
"AT3G12915","SETI_WT.E-SETI_WT.mock",0.000430120428164528,-0.956281116486426,-1.18951563056838,"down-regulated"
"AT3G12915","SETI_WT.P-SETI_WT.mock",0.00106984544830602,1,-1.88718219675593,"down-regulated"
"AT3G13784","SETI_WT.P-SETI_WT.E",0.00633789304038858,-1,2.82789633748991,"up-regulated"
"AT3G13784","SETI_WT.P-SETI_WT.mock",0.00853505998266187,-1,3.9591978205314,"up-regulated"
"AT3G14590","SETI_WT.PE-SETI_WT.E",0.00196842241730713,0.904777626845045,0.287916229626397,"up-regulated"
"AT3G15160","SETI_WT.E-SETI_WT.mock",0.00620612470119134,-0.133190472854085,0.503967484983792,"up-regulated"
"AT3G15570","SETI_WT.P-SETI_WT.mock",0.00629348449014255,-0.987017520558649,-4.92673233529079,"down-regulated"
"AT3G16030","SETI_WT.PE-SETI_WT.E",1.46068133507775e-08,-0.808404509435305,-1.74282733751881,"down-regulated"
"AT3G16340","SETI_WT.E-SETI_WT.mock",0.00334646142315603,0.501085847346159,0.599891860409048,"up-regulated"
"AT3G16340","SETI_WT.P-SETI_WT.mock",0.000387585571159895,-0.501085847346159,1.6679334432437,"up-regulated"
"AT3G16340","SETI_WT.PE-SETI_WT.mock",0.00102410269362335,-0.501085847346159,1.43567640564423,"up-regulated"
"AT3G16420","SETI_WT.P-SETI_WT.E",0.00855258583395114,1,-1.74096668552896,"down-regulated"
"AT3G18500","SETI_WT.PE-SETI_WT.E",0.00532944661916434,-0.128792579114555,-0.593052818792771,"down-regulated"
"AT3G20120","SETI_WT.P-SETI_WT.E",0.00855258583395114,0.824381552850933,-1.17269511235716,"down-regulated"
"AT3G20320","SETI_WT.P-SETI_WT.E",0.00992984000974064,0.168665743298418,-0.83483329955452,"down-regulated"
"AT3G22150","SETI_WT.PE-SETI_WT.mock",0.00239324582000481,-0.290310379397401,-2.48810089618297,"down-regulated"
"AT3G22260","SETI_WT.E-SETI_WT.mock",0.0025204354948522,-0.168528225972905,1.91191588139665,"up-regulated"
"AT3G22260","SETI_WT.P-SETI_WT.mock",2.10206278805286e-05,0.204114628690202,3.26999619361242,"up-regulated"
"AT3G22260","SETI_WT.PE-SETI_WT.mock",0.000102191597566507,0.172296648822357,3.0373562641893,"up-regulated"
"AT3G25290","SETI_WT.E-SETI_WT.mock",0.000288895654652306,-0.941262930713701,-0.75046357831837,"down-regulated"
"AT3G25290","SETI_WT.PE-SETI_WT.E",0.00728991254831676,0.941262930713701,-0.158149508553505,"down-regulated"
"AT3G25840","SETI_WT.E-SETI_WT.mock",0.00997204959714847,-0.146759050544394,0.343707818597581,"up-regulated"
"AT3G25840","SETI_WT.PE-SETI_WT.mock",0.00102410269362335,-0.146759050544394,0.723973960998439,"up-regulated"
"AT3G27000","SETI_WT.PE-SETI_WT.E",0.00151556732254517,0.174682190756976,-0.000461182629629686,"down-regulated"
"AT3G27190","SETI_WT.PE-SETI_WT.E",0.000701628727822397,-0.56958028183186,1.14128549050874,"up-regulated"
"AT3G27190","SETI_WT.PE-SETI_WT.mock",7.26250592276993e-05,-0.624703862988604,1.12819004039354,"up-regulated"
"AT3G28660","SETI_WT.E-SETI_WT.mock",0.0088318445606984,0.774898376089272,0.359369697334174,"up-regulated"
"AT3G44150","SETI_WT.E-SETI_WT.mock",1.594236075853e-05,-0.511190102629096,1.46545254156219,"up-regulated"
"AT3G44150","SETI_WT.P-SETI_WT.mock",6.712061458098e-06,0.532984716931472,0.726070938059748,"up-regulated"
"AT3G44150","SETI_WT.PE-SETI_WT.mock",1.86836247170392e-05,-0.520857086437427,0.799300896476283,"up-regulated"
"AT3G44730","SETI_WT.PE-SETI_WT.E",0.00325132542014093,-0.868967158438776,-0.0423142872087969,"down-regulated"
"AT3G47390","SETI_WT.E-SETI_WT.mock",1.594236075853e-05,0.294922148965754,0.0865319693370723,"up-regulated"
"AT3G47390","SETI_WT.PE-SETI_WT.E",0.00239764545260963,-0.171218499596566,-0.360962361448924,"down-regulated"
"AT3G47940","SETI_WT.E-SETI_WT.mock",0.00285290267146634,0.184386092701547,0.392044086971324,"up-regulated"
"AT3G47940","SETI_WT.P-SETI_WT.mock",0.00472117993013666,0.173428081295742,0.527048109200263,"up-regulated"
"AT3G50430","SETI_WT.P-SETI_WT.mock",0.00629348449014255,0.498856328264477,-0.843115054940297,"down-regulated"
"AT3G51140","SETI_WT.E-SETI_WT.mock",0.0055512566019413,0.143125479443535,0.532344991651916,"up-regulated"
"AT3G51150","SETI_WT.PE-SETI_WT.mock",1.16406029570637e-05,-0.808685537365753,-1.16184175459604,"down-regulated"
"AT3G51470","SETI_WT.E-SETI_WT.mock",0.00270804800650216,-0.317778153237598,0.478553921226355,"up-regulated"
"AT3G52290","SETI_WT.PE-SETI_WT.mock",0.00771687683476663,-0.241733035042921,-1.12834218548557,"down-regulated"
"AT3G52340","SETI_WT.P-SETI_WT.mock",0.00856656162392378,-0.323703560894631,-1.08376845701408,"down-regulated"
"AT3G53720","SETI_WT.P-SETI_WT.mock",0.00773040019722022,-0.107381086617687,2.06876730042987,"up-regulated"
"AT3G53720","SETI_WT.PE-SETI_WT.mock",0.00801505687212719,-0.111527825527458,1.89079471846105,"up-regulated"
"AT3G53830","SETI_WT.PE-SETI_WT.E",0.00995123084745795,-0.243212201016911,-0.0549434936101347,"down-regulated"
"AT3G53830","SETI_WT.PE-SETI_WT.mock",0.0058054824509729,0.261830863590557,1.26352637501797,"up-regulated"
"AT3G54270","SETI_WT.PE-SETI_WT.E",0.00795976226395768,1,-1.42920435461771,"down-regulated"
"AT3G54270","SETI_WT.PE-SETI_WT.mock",0.00398371589162501,1,0.85427941368688,"up-regulated"
"AT3G54320","SETI_WT.P-SETI_WT.mock",0.00310156926410052,0.425642512135339,-1.92600482219509,"down-regulated"
"AT3G54320","SETI_WT.PE-SETI_WT.mock",0.00936084770855745,0.239549241446461,-1.85483555486205,"down-regulated"
"AT3G55600","SETI_WT.E-SETI_WT.mock",4.63211866105336e-05,0.519340643745126,0.734378407531626,"up-regulated"
"AT3G55600","SETI_WT.PE-SETI_WT.mock",0.0051115073841079,-0.33592906193154,0.328121001540709,"up-regulated"
"AT3G56080","SETI_WT.P-SETI_WT.mock",0.00223926412823521,-0.285003753905673,-5.19831099347887,"down-regulated"
"AT3G58490","SETI_WT.P-SETI_WT.E",0.000800649199586626,-0.141977056968904,-1.21139333167274,"down-regulated"
"AT3G59780","SETI_WT.P-SETI_WT.mock",5.2306542617201e-05,0.132090399306661,-1.43608271898077,"down-regulated"
"AT3G60330","SETI_WT.P-SETI_WT.E",0.000399280445712484,-0.5,2.55720290896054,"up-regulated"
"AT3G60330","SETI_WT.P-SETI_WT.mock",0.00405591442681995,0.226706171540995,3.06346286373071,"up-regulated"
"AT3G60330","SETI_WT.PE-SETI_WT.E",0.000422126510851879,-0.5,2.57659006619667,"up-regulated"
"AT3G60330","SETI_WT.PE-SETI_WT.mock",0.00453832397102295,0.226706171540995,3.08285002096684,"up-regulated"
"AT3G63400","SETI_WT.PE-SETI_WT.mock",0.00410548646979525,-0.288698920414658,0.888910595507725,"up-regulated"
"AT4G01500","SETI_WT.P-SETI_WT.mock",0.00609052331326448,-1,-3.25407212149985,"down-regulated"
"AT4G01500","SETI_WT.PE-SETI_WT.mock",0.00239324582000481,-1,-2.36762991664912,"down-regulated"
"AT4G02550","SETI_WT.E-SETI_WT.mock",2.75254463887503e-06,0.125119959459933,2.36794299206393,"up-regulated"
"AT4G02550","SETI_WT.P-SETI_WT.mock",1.51894670894697e-06,-0.145743135838806,1.85174921870667,"up-regulated"
"AT4G03480","SETI_WT.PE-SETI_WT.mock",0.00398371589162501,1,6.82202546117968,"up-regulated"
"AT4G05040","SETI_WT.P-SETI_WT.E",0.0077446719070411,-0.512324003573892,-1.27418585199753,"down-regulated"
"AT4G08180","SETI_WT.PE-SETI_WT.mock",0.00300639470542389,-0.403108553082094,1.81798905076043,"up-regulated"
"AT4G11470","SETI_WT.E-SETI_WT.mock",0.00210294584491377,0.983973274136353,3.59272294241577,"up-regulated"
"AT4G12720","SETI_WT.E-SETI_WT.mock",0.000147276575983033,0.279626543003988,4.05407300829571,"up-regulated"
"AT4G12720","SETI_WT.P-SETI_WT.mock",0.000126465568912122,0.226893716998384,3.04886032650775,"up-regulated"
"AT4G12720","SETI_WT.PE-SETI_WT.mock",9.08966339107769e-06,0.243070485170224,3.1487635971666,"up-regulated"
"AT4G12790","SETI_WT.P-SETI_WT.mock",0.0056377790077542,0.181037304932938,1.26868216993315,"up-regulated"
"AT4G12790","SETI_WT.PE-SETI_WT.mock",0.00410548646979525,0.276010781777186,1.27777376359636,"up-regulated"
"AT4G13030","SETI_WT.P-SETI_WT.mock",0.0011717292094846,-1,0.710190921696765,"up-regulated"
"AT4G13120","SETI_WT.PE-SETI_WT.mock",0.0091207095485321,0.771252304025389,-0.458570087551196,"down-regulated"
"AT4G14790","SETI_WT.PE-SETI_WT.mock",0.00336021342003826,0.543735670461317,0.203376537776421,"up-regulated"
"AT4G15765","SETI_WT.E-SETI_WT.mock",0.0055512566019413,-0.505160841608673,-1.95810019239764,"down-regulated"
"AT4G15765","SETI_WT.P-SETI_WT.mock",0.0056377790077542,-0.505160841608673,-2.244199517115,"down-regulated"
