"source","term_name","term_id","highlighted","adjusted_p_value","negative_log10_of_adjusted_p_value","term_size","query_size","intersection_size","effective_domain_size","intersections"
"GO:MF","anion binding","GO:0043168","false","0.012640097866062213","1.8982495635120005","3296","322","69","23212","AT3G22910,AT3G47780,AT2G26300,AT1G28390,AT5G17330,AT3G24530,AT5G08610,AT2G28760,AT4G36950,AT5G44635,AT4G21410,AT3G45410,AT1G72250,AT5G54840,AT1G80300,AT3G24550,AT2G18193,AT3G44190,AT1G77760,AT5G58350,AT2G47800,AT4G30490,AT4G20320,AT5G37600,AT3G57760,AT3G59350,AT2G47000,AT5G60270,AT3G21240,AT4G08040,AT5G47200,AT4G39990,AT5G20000,AT5G41990,AT4G33910,AT3G02880,AT1G30640,AT1G20090,AT5G24430,AT5G56350,AT1G48850,AT5G52210,AT3G06850,AT5G01820,AT5G58380,AT5G56970,AT4G35500,AT2G39350,AT3G47730,AT1G52540,AT4G23920,AT1G78380,AT3G09910,AT3G51990,AT4G09420,AT5G60790,AT3G28600,AT5G40010,AT5G40540,AT3G28510,AT3G10310,AT2G03240,AT1G30730,AT1G70130,AT1G05100,AT2G39110,AT1G04310,AT2G34790,AT1G09430"
"GO:MF","hydrolase activity","GO:0016787","false","0.022120803976169005","1.655199092734944","3310","322","68","23212","AT3G22910,AT3G47780,AT2G26300,AT4G24380,AT3G24530,AT3G62590,AT1G47510,AT5G08610,AT4G30280,AT3G26690,AT1G23200,AT5G57560,AT5G44635,AT4G39010,AT3G47050,AT1G68620,AT5G54840,AT3G55430,AT4G25810,AT2G18193,AT4G22590,AT5G03610,AT2G47800,AT4G30490,AT1G02660,AT1G68410,AT2G47000,AT5G57050,AT3G25400,AT5G59490,AT5G47200,AT2G01670,AT4G39990,AT5G20000,AT1G18480,AT1G20090,AT4G21980,AT3G55050,AT5G52210,AT5G61390,AT4G01950,AT5G60230,AT1G52760,AT2G39350,AT3G47730,AT4G26080,AT3G09910,AT2G38870,AT5G60790,AT3G28600,AT5G40010,AT5G59220,AT3G28510,AT1G65610,AT4G30270,AT5G51460,AT1G65390,AT5G16080,AT3G10310,AT1G33811,AT2G43620,AT3G47830,AT3G12710,AT5G06300,AT1G12790,AT2G29640,AT1G13700,AT1G55915"
"GO:MF","kinase binding","GO:0019900","true","0.022826236997795485","1.6415656779005676","133","322","8","23212","AT3G59350,AT1G01720,AT4G39990,AT1G20090,AT5G01820,AT4G26080,AT3G60550,AT1G05100"
"GO:MF","purine nucleotide binding","GO:0017076","false","0.029878688506327675","1.5246384693387405","2937","322","61","23212","AT3G22910,AT3G47780,AT2G26300,AT1G28390,AT3G29360,AT3G24530,AT5G08610,AT2G28760,AT4G36950,AT5G44635,AT4G21410,AT3G45410,AT1G72250,AT5G54840,AT1G80300,AT3G24550,AT2G18193,AT1G17745,AT5G58350,AT2G47800,AT4G30490,AT4G20320,AT5G37600,AT5G13110,AT3G57760,AT3G59350,AT2G47000,AT5G60270,AT1G16300,AT3G21240,AT5G47200,AT4G39990,AT5G20000,AT5G41990,AT3G02880,AT1G30640,AT1G20090,AT5G24430,AT5G56350,AT5G52210,AT5G01820,AT5G58380,AT4G35500,AT3G06350,AT2G39350,AT3G47730,AT1G52540,AT3G09910,AT3G51990,AT4G09420,AT5G60790,AT3G28600,AT5G40010,AT5G40540,AT3G28510,AT3G10310,AT1G70130,AT1G05100,AT2G39110,AT1G04310,AT1G09430"
"GO:MF","glucosyltransferase activity","GO:0046527","true","0.029878688506327675","1.5246384693387405","215","322","10","23212","AT2G29730,AT4G30280,AT5G57560,AT2G36770,AT1G04920,AT4G25810,AT2G30140,AT4G30270,AT3G11340,AT3G55700"
"GO:MF","cysteine-type endopeptidase inhibitor activity","GO:0004869","true","0.029878688506327675","1.5246384693387405","14","322","3","23212","AT1G17860,AT4G16500,AT2G31980"
"GO:MF","1-18:1-2-16:0-monogalactosyldiacylglycerol lipase activity","GO:0102549","true","0.03211662801373198","1.4932700584090317","4","322","2","23212","AT3G62590,AT1G02660"
"GO:MF","phenylalanine ammonia-lyase activity","GO:0045548","true","0.03211662801373198","1.4932700584090317","4","322","2","23212","AT2G37040,AT3G10340"
"GO:MF","xyloglucan:xyloglucosyl transferase activity","GO:0016762","false","0.03211662801373198","1.4932700584090317","33","322","4","23212","AT4G30280,AT5G57560,AT4G25810,AT4G30270"
"GO:MF","ATP hydrolysis activity","GO:0016887","false","0.032603459420582695","1.4867363162645866","481","322","16","23212","AT3G22910,AT3G47780,AT3G24530,AT5G08610,AT5G44635,AT2G18193,AT2G47800,AT4G30490,AT2G47000,AT5G20000,AT2G39350,AT3G47730,AT5G60790,AT3G28600,AT5G40010,AT3G28510"
"GO:MF","hexosyltransferase activity","GO:0016758","false","0.03520506225254452","1.4533948833891102","396","322","14","23212","AT2G29730,AT4G30280,AT5G57560,AT2G36770,AT1G04920,AT4G25810,AT2G30140,AT3G11420,AT4G30270,AT2G28110,AT1G32930,AT3G11340,AT3G27540,AT3G55700"
"GO:MF","carbohydrate derivative binding","GO:0097367","true","0.04686329976755191","1.3291671348516245","2863","322","58","23212","AT3G22910,AT3G47780,AT2G26300,AT1G28390,AT3G24530,AT5G08610,AT4G36950,AT5G44635,AT4G21410,AT3G45410,AT1G72250,AT5G54840,AT1G80300,AT3G24550,AT2G18193,AT5G58350,AT2G47800,AT4G30490,AT4G20320,AT5G37600,AT3G57760,AT3G59350,AT2G47000,AT5G60270,AT3G21240,ATCG00190,AT5G47200,AT4G39990,AT5G20000,AT5G41990,AT3G02880,AT1G30640,AT1G20090,AT5G24430,AT5G56350,AT1G48850,AT5G52210,AT5G01820,AT5G58380,AT4G35500,AT2G39350,AT3G47730,AT1G52540,AT3G09910,AT3G51990,AT4G09420,AT5G60790,AT3G28600,AT5G40010,AT5G40540,AT3G28510,AT3G10310,AT2G43620,AT1G70130,AT1G05100,AT2G39110,AT1G04310,AT1G09430"
"GO:BP","response to chemical","GO:0042221","true","5.915524023804782e-7","6.228006777567505","3114","313","84","22826","AT5G24590,AT1G61340,AT2G26300,AT1G56150,AT2G37040,AT1G68840,AT3G63060,AT5G24760,AT3G50260,AT1G47510,AT3G09870,AT4G30280,AT5G45630,AT5G51060,AT4G30430,AT5G57560,AT2G29460,AT4G21410,AT3G45410,AT1G68620,AT2G32210,AT3G21690,AT5G26340,AT3G15500,AT1G09070,AT4G13180,AT3G56880,AT1G77760,AT2G47800,AT4G34710,AT3G61630,AT4G37530,AT1G25560,AT3G01650,AT2G03760,AT3G45060,AT2G47000,AT1G61120,AT5G64120,AT1G01720,AT5G57050,AT5G13220,AT2G24550,AT3G52450,AT2G35000,AT2G04040,AT1G15670,AT4G02195,AT3G17800,AT5G13420,AT5G20910,AT3G05500,AT3G06850,AT1G15010,AT5G01820,AT2G46140,AT5G54160,AT1G52760,AT4G26080,AT2G31730,AT5G39580,AT1G32870,AT1G78380,AT5G64010,AT5G40010,AT3G02555,AT4G08950,AT5G59220,AT1G52690,AT2G17740,AT1G65390,AT5G50760,AT4G33420,AT1G08920,AT5G54510,AT3G15540,AT1G05100,AT1G76560,AT1G04310,AT2G43140,AT3G11340,AT5G65130,AT5G17640,AT5G05340"
"GO:BP","response to stimulus","GO:0050896","false","0.000001834742418350818","5.736424898246241","6380","313","136","22826","AT5G24590,AT1G61340,AT2G26300,AT1G56150,AT5G17350,AT2G37040,AT1G68840,AT3G63060,AT5G24760,AT3G50260,AT3G62590,AT1G47510,AT3G09870,AT4G30280,AT5G45630,AT5G51060,AT4G30430,AT4G36950,AT5G57560,AT5G44635,AT3G25780,AT2G29460,AT4G21410,AT5G52910,AT3G45410,AT1G68620,AT2G32210,AT3G21690,AT5G26340,AT3G15500,AT1G09070,AT4G13180,AT3G24550,AT2G18193,AT3G56880,AT1G77760,AT5G58350,AT2G47800,AT4G34710,AT3G61630,AT2G44300,AT4G37530,AT1G25560,AT3G01650,AT1G02660,AT4G35480,AT3G20600,AT1G02400,AT2G03760,AT3G45060,AT3G25180,AT3G57760,AT2G47000,AT1G61120,AT5G64120,AT5G60270,AT1G01720,AT5G57050,AT5G13220,AT2G24550,AT3G25400,AT3G52450,AT1G75030,AT2G35000,AT2G04040,AT1G15670,AT4G02195,AT5G41990,AT3G17800,AT1G30640,AT1G20090,AT5G24430,AT5G13420,AT4G21980,AT5G20910,AT3G05500,AT1G66580,AT3G06420,AT3G06850,AT1G17860,AT1G15010,AT5G01820,AT2G22860,AT2G46140,AT5G58380,AT5G54160,AT1G52760,AT2G39350,AT2G17480,AT4G26080,AT2G31730,AT5G39580,AT4G16500,AT1G32870,AT1G78380,AT5G64010,AT3G61580,AT4G09420,AT2G38870,AT3G28600,AT5G40010,AT3G02555,AT4G08950,AT5G40540,AT1G76610,AT2G39200,AT5G59220,AT3G28510,AT1G52690,AT2G17740,AT1G65390,AT5G50760,AT4G33420,AT2G03240,AT1G08920,AT2G43620,AT5G54510,AT3G47830,AT2G31980,AT3G15540,AT4G37010,AT1G70130,AT4G21440,AT5G18065,AT1G05100,AT3G12710,AT1G10520,AT1G76560,AT1G53060,AT1G04310,AT2G43140,AT3G11340,AT5G65130,AT5G17640,AT1G55915,AT5G05340"
"GO:BP","lignin metabolic process","GO:0009808","true","0.0000029330160599781105","5.53268555899668","75","313","11","22826","AT2G37040,AT5G01050,AT5G03260,AT2G30490,AT4G34050,AT5G64120,AT2G40890,AT5G13420,AT5G54160,AT1G52760,AT5G05340"
"GO:BP","phenylpropanoid metabolic process","GO:0009698","false","0.000004679218178318751","5.329826704448592","169","313","15","22826","AT2G37040,AT5G01050,AT5G03260,AT2G30490,AT4G34050,AT5G64120,AT3G21240,AT1G15670,AT2G40890,AT1G28680,AT5G13420,AT5G54160,AT1G52760,AT3G10340,AT5G05340"
"GO:BP","response to stress","GO:0006950","false","0.0000176729897738549","4.752689973840654","3930","313","92","22826","AT5G24590,AT1G61340,AT2G37040,AT1G68840,AT3G63060,AT3G50260,AT3G62590,AT1G47510,AT4G30280,AT5G45630,AT5G57560,AT5G44635,AT2G29460,AT5G52910,AT3G45410,AT1G68620,AT2G32210,AT5G26340,AT3G15500,AT1G09070,AT3G24550,AT2G18193,AT3G56880,AT1G77760,AT2G47800,AT4G34710,AT4G37530,AT1G25560,AT3G01650,AT1G02660,AT4G35480,AT3G20600,AT2G03760,AT3G25180,AT1G61120,AT5G64120,AT5G60270,AT1G01720,AT5G57050,AT5G13220,AT2G24550,AT3G25400,AT3G52450,AT1G75030,AT2G35000,AT4G02195,AT3G17800,AT4G21980,AT3G05500,AT3G06420,AT3G06850,AT1G17860,AT1G15010,AT5G01820,AT2G46140,AT5G54160,AT1G52760,AT2G17480,AT4G26080,AT5G39580,AT4G16500,AT1G32870,AT1G78380,AT5G64010,AT3G61580,AT4G09420,AT2G38870,AT3G28600,AT5G40010,AT3G02555,AT2G39200,AT5G59220,AT3G28510,AT1G52690,AT1G65390,AT4G33420,AT2G03240,AT1G08920,AT2G43620,AT3G47830,AT2G31980,AT4G37010,AT4G21440,AT5G18065,AT1G05100,AT3G12710,AT1G10520,AT1G76560,AT3G11340,AT5G17640,AT1G55915,AT5G05340"
"GO:BP","response to organic substance","GO:0010033","false","0.00008209109343243807","4.085703959603736","2352","313","62","22826","AT5G24590,AT1G61340,AT2G26300,AT1G56150,AT2G37040,AT1G68840,AT3G63060,AT5G24760,AT3G50260,AT1G47510,AT3G09870,AT5G45630,AT5G51060,AT4G30430,AT5G57560,AT4G21410,AT3G45410,AT5G26340,AT3G15500,AT2G47800,AT4G34710,AT3G61630,AT1G25560,AT3G01650,AT2G03760,AT2G47000,AT1G61120,AT1G01720,AT5G57050,AT5G13220,AT3G52450,AT2G35000,AT1G15670,AT4G02195,AT5G13420,AT5G20910,AT3G05500,AT3G06850,AT5G01820,AT2G46140,AT5G54160,AT1G52760,AT4G26080,AT2G31730,AT1G78380,AT5G64010,AT5G40010,AT4G08950,AT5G59220,AT1G52690,AT2G17740,AT1G65390,AT5G50760,AT1G08920,AT5G54510,AT3G15540,AT1G05100,AT1G04310,AT2G43140,AT3G11340,AT5G65130,AT5G17640"
"GO:BP","cellular response to chemical stimulus","GO:0070887","false","0.00020045885566015572","3.69797475318554","1781","313","50","22826","AT5G24590,AT1G61340,AT2G26300,AT1G56150,AT1G68840,AT3G63060,AT5G24760,AT3G50260,AT4G30280,AT5G45630,AT5G51060,AT4G30430,AT5G57560,AT3G45410,AT1G68620,AT2G32210,AT3G15500,AT1G09070,AT3G56880,AT3G61630,AT4G37530,AT1G25560,AT3G01650,AT3G45060,AT2G47000,AT5G64120,AT1G01720,AT5G57050,AT5G13220,AT1G15670,AT4G02195,AT5G20910,AT1G15010,AT4G26080,AT5G39580,AT1G32870,AT1G78380,AT3G02555,AT5G59220,AT1G65390,AT4G33420,AT5G54510,AT3G15540,AT1G05100,AT1G76560,AT1G04310,AT2G43140,AT3G11340,AT5G65130,AT5G05340"
"GO:BP","cellular response to oxygen levels","GO:0071453","false","0.0002028549828953501","3.6928143198927303","242","313","15","22826","AT5G24590,AT1G61340,AT1G68840,AT4G30280,AT5G45630,AT5G57560,AT1G68620,AT2G32210,AT1G09070,AT3G56880,AT1G25560,AT1G01720,AT1G15010,AT3G02555,AT1G76560"
"GO:BP","response to abiotic stimulus","GO:0009628","false","0.0002028549828953501","3.6928143198927303","2173","313","57","22826","AT5G24590,AT1G61340,AT2G26300,AT2G37040,AT1G68840,AT3G63060,AT3G50260,AT1G47510,AT4G30280,AT5G45630,AT5G57560,AT3G45410,AT1G68620,AT2G32210,AT5G26340,AT3G15500,AT1G09070,AT3G56880,AT1G77760,AT2G47800,AT4G34710,AT1G25560,AT3G01650,AT1G02400,AT2G03760,AT3G57760,AT2G47000,AT1G01720,AT5G57050,AT3G52450,AT5G41990,AT3G17800,AT1G20090,AT3G05500,AT1G66580,AT3G06850,AT1G15010,AT5G01820,AT2G46140,AT5G54160,AT4G26080,AT1G32870,AT1G78380,AT5G64010,AT3G61580,AT3G28600,AT5G40010,AT3G02555,AT5G59220,AT1G52690,AT1G08920,AT4G21440,AT5G18065,AT1G05100,AT1G10520,AT1G76560,AT5G17640"
"GO:BP","cellular response to decreased oxygen levels","GO:0036294","false","0.0002028549828953501","3.6928143198927303","242","313","15","22826","AT5G24590,AT1G61340,AT1G68840,AT4G30280,AT5G45630,AT5G57560,AT1G68620,AT2G32210,AT1G09070,AT3G56880,AT1G25560,AT1G01720,AT1G15010,AT3G02555,AT1G76560"
"GO:BP","cellular response to stimulus","GO:0051716","false","0.0002654362508941453","3.576039765389498","3281","313","76","22826","AT5G24590,AT1G61340,AT2G26300,AT1G56150,AT1G68840,AT3G63060,AT5G24760,AT3G50260,AT4G30280,AT5G45630,AT5G51060,AT4G30430,AT4G36950,AT5G57560,AT5G44635,AT5G52910,AT3G45410,AT1G68620,AT2G32210,AT3G15500,AT1G09070,AT3G56880,AT5G58350,AT3G61630,AT4G37530,AT1G25560,AT3G01650,AT3G20600,AT3G45060,AT3G57760,AT2G47000,AT5G64120,AT1G01720,AT5G57050,AT5G13220,AT3G25400,AT1G15670,AT4G02195,AT5G41990,AT1G30640,AT1G20090,AT5G24430,AT4G21980,AT5G20910,AT3G06420,AT3G06850,AT1G15010,AT5G01820,AT2G22860,AT5G58380,AT4G26080,AT5G39580,AT1G32870,AT1G78380,AT3G61580,AT4G09420,AT3G02555,AT5G40540,AT5G59220,AT1G65390,AT4G33420,AT2G03240,AT5G54510,AT3G47830,AT3G15540,AT4G37010,AT1G05100,AT3G12710,AT1G10520,AT1G76560,AT1G04310,AT2G43140,AT3G11340,AT5G65130,AT1G55915,AT5G05340"
"GO:BP","response to oxygen levels","GO:0070482","false","0.0006090183956858195","3.2153695891008143","272","313","15","22826","AT5G24590,AT1G61340,AT1G68840,AT4G30280,AT5G45630,AT5G57560,AT1G68620,AT2G32210,AT1G09070,AT3G56880,AT1G25560,AT1G01720,AT1G15010,AT3G02555,AT1G76560"
"GO:BP","response to decreased oxygen levels","GO:0036293","false","0.0006090183956858195","3.2153695891008143","271","313","15","22826","AT5G24590,AT1G61340,AT1G68840,AT4G30280,AT5G45630,AT5G57560,AT1G68620,AT2G32210,AT1G09070,AT3G56880,AT1G25560,AT1G01720,AT1G15010,AT3G02555,AT1G76560"
"GO:BP","lignin biosynthetic process","GO:0009809","false","0.0006090183956858195","3.2153695891008143","51","313","7","22826","AT5G03260,AT4G34050,AT2G40890,AT5G13420,AT5G54160,AT1G52760,AT5G05340"
"GO:BP","cellular response to hypoxia","GO:0071456","false","0.0006133260034554593","3.2123086219457817","240","313","14","22826","AT5G24590,AT1G61340,AT1G68840,AT4G30280,AT5G45630,AT5G57560,AT1G68620,AT2G32210,AT1G09070,AT3G56880,AT1G25560,AT1G01720,AT1G15010,AT3G02555"
"GO:BP","response to oxygen-containing compound","GO:1901700","false","0.0006390402443188305","3.194471790769238","1750","313","47","22826","AT1G61340,AT2G26300,AT2G37040,AT3G63060,AT5G24760,AT1G47510,AT5G45630,AT5G51060,AT5G57560,AT4G21410,AT5G26340,AT3G15500,AT2G47800,AT4G34710,AT3G01650,AT2G03760,AT3G45060,AT1G61120,AT1G01720,AT5G57050,AT5G13220,AT3G52450,AT2G35000,AT4G02195,AT3G17800,AT5G13420,AT5G20910,AT3G05500,AT3G06850,AT5G01820,AT2G46140,AT5G54160,AT1G52760,AT4G26080,AT2G31730,AT1G78380,AT5G64010,AT5G40010,AT4G08950,AT5G59220,AT1G52690,AT1G65390,AT1G08920,AT1G05100,AT2G43140,AT3G11340,AT5G17640"
"GO:BP","phenylpropanoid biosynthetic process","GO:0009699","false","0.0006636300019275723","3.1780739882639235","123","313","10","22826","AT2G37040,AT5G03260,AT4G34050,AT2G40890,AT1G28680,AT5G13420,AT5G54160,AT1G52760,AT3G10340,AT5G05340"
